"respondent_id","h1n1_vaccine","seasonal_vaccine"
31582,0.15,0.3875
31583,0.25,0.7875
31584,0.1,0.3
31585,0.025,0.15
31586,0.0125,0.075
31587,0.2,0.6625
31588,0.225,0.4125
31589,0.1125,0.0875
31590,0.6,0.25
31591,0.175,0.35
31592,0.1625,0.2875
31593,0.1875,0.3875
31594,0.0875,0.5
31595,0.25,0.2375
31596,0.6625,0.7
31597,0.1125,0.625
31598,0.3375,0.7375
31599,0.325,0.9125
31600,0.225,0.7125
31601,0.225,0.8125
31602,0,0.05
31603,0.0625,0.45
31604,0.075,0.4
31605,0.05,0.425
31606,0.0375,0.4
31607,0.1625,0.1875
31608,0.3375,0.6375
31609,0.05,0.2125
31610,0.0125,0.1625
31611,0.0375,0.5
31612,0.2875,0.4625
31613,0.0125,0.0625
31614,0.0125,0.075
31615,0.175,0.25
31616,0.2,0.375
31617,0.275,0.7
31618,0.1,0.4
31619,0.4,0.3875
31620,0,0.1625
31621,0.0625,0.1125
31622,0.65,0.875
31623,0.1375,0.1125
31624,0.025,0.0125
31625,0.1,0.6875
31626,0.275,0.575
31627,0.075,0.125
31628,0.175,0.875
31629,0.45,0.375
31630,0.125,0.8
31631,0.1625,0.175
31632,0.2625,0.5125
31633,0.225,0.2
31634,0.0125,0.5625
31635,0.275,0.225
31636,0.55,0.6375
31637,0.025,0.1875
31638,0.4125,0.775
31639,0.4875,0.8625
31640,0.0625,0.3375
31641,0.8,0.9375
31642,0.7125,0.825
31643,0.1125,0.3
31644,0.2375,0.6625
31645,0,0.075
31646,0.25,0.6
31647,0.35,0.85
31648,0.5375,0.525
31649,0.4,0.8625
31650,0.4625,0.3625
31651,0.8625,0.8125
31652,0.8,0.8125
31653,0.3,0.375
31654,0.025,0.1125
31655,0.175,0.2125
31656,0.1,0.525
31657,0.0625,0.55
31658,0.1,0.3375
31659,0.0375,0.6875
31660,0.8375,0.8875
31661,0.25,0.9375
31662,0.2,0.225
31663,0.525,0.6625
31664,0.3875,0.8875
31665,0,0.925
31666,0.15,0.625
31667,0.05,0.1625
31668,0.125,0.25
31669,0.05,0.2
31670,0.35,0.875
31671,0.0375,0.4125
31672,0.1,0.0875
31673,0.1625,0.425
31674,0.175,0.6
31675,0.375,0.4125
31676,0.025,0.2
31677,0.05,0.4375
31678,0.8375,0.95
31679,0.1875,0.7375
31680,0.05,0.9875
31681,0,0.075
31682,0.0375,0.7375
31683,0.05,0.1375
31684,0.0625,0.1125
31685,0.325,0.5
31686,0.3,0.1625
31687,0.0625,0.5
31688,0.0125,0.05
31689,0.125,0.8125
31690,0.05,0.5625
31691,0.1875,0.6375
31692,0.0125,0.3375
31693,0.0125,0.3125
31694,0.3875,0.8125
31695,0.2625,0.5375
31696,0.15,0.2
31697,0.6375,0.825
31698,0.05,0.05
31699,0.125,0.8
31700,0.325,0.55
31701,0.125,0.875
31702,0.075,0.7
31703,0.0625,0.125
31704,0.7,0.7375
31705,0.2,0.575
31706,0.1125,0.7125
31707,0.575,0.75
31708,0.2,0.6125
31709,0.6875,0.6875
31710,0.4375,0.65
31711,0.25,0.4375
31712,0.1375,0.675
31713,0.0375,0.225
31714,0.175,0.475
31715,0.4625,0.8625
31716,0.0625,0.2375
31717,0.35,0.6625
31718,0.175,0.3875
31719,0.2125,0.2625
31720,0.2125,0.7875
31721,0.025,0.0125
31722,0.2875,0.85
31723,0.175,0.4125
31724,0.35,0.475
31725,0,0.05
31726,0,0.275
31727,0.1875,0.4
31728,0.1125,0.7125
31729,0.1875,0.25
31730,0.55,0.7875
31731,0.025,0.1625
31732,0.2125,0.4625
31733,0.525,0.75
31734,0.1,0.475
31735,0.2,0.575
31736,0.025,0.25
31737,0.075,0.1625
31738,0.2625,0.4625
31739,0.075,0.9125
31740,0.2375,0.6
31741,0.025,0.225
31742,0.5125,0.875
31743,0.225,0.3625
31744,0.2,0.5
31745,0.1,0.35
31746,0.1,0.1125
31747,0.175,0.5375
31748,0.1125,0.1125
31749,0.225,0.9375
31750,0.125,0.4625
31751,0.175,0.15
31752,0.0125,0.1
31753,0.0375,0.9125
31754,0.3,0.7375
31755,0.025,0.0375
31756,0.6375,0.8625
31757,0.325,0.8
31758,0.75,0.775
31759,0.0375,0.1
31760,0.1,0.15
31761,0.1625,0.475
31762,0.1125,0.3375
31763,0.65,0.4625
31764,0.1375,0.3375
31765,0.2375,0.7125
31766,0.275,0.475
31767,0.4375,0.8875
31768,0.0125,0.0625
31769,0.025,0.0625
31770,0.2,0.625
31771,0.175,0.3375
31772,0.1625,0.7375
31773,0.1375,0.475
31774,0.1625,0.4
31775,0.225,0.9125
31776,0.7125,0.8875
31777,0.125,0.3
31778,0.0625,0.15
31779,0.0375,0.075
31780,0.175,0.5875
31781,0.05,0.2
31782,0.1625,0.5375
31783,0.1875,0.2125
31784,0.025,0.075
31785,0.2375,0.2875
31786,0.125,0.0875
31787,0.15,0.325
31788,0.2125,0.4125
31789,0.1375,0.475
31790,0.1625,0.35
31791,0.0875,0.1
31792,0.3375,0.575
31793,0.075,0.2
31794,0.2625,0.6625
31795,0.175,0.15
31796,0.325,0.325
31797,0.375,0.6875
31798,0.45,0.775
31799,0.0125,0.0125
31800,0.1625,0.3625
31801,0.2875,0.7625
31802,0.8125,0.9625
31803,0.3875,0.8375
31804,0.1375,0.1625
31805,0.05,0.175
31806,0.1875,0.175
31807,0.6,0.7125
31808,0.0375,0.75
31809,0.275,0.4
31810,0.075,0.1625
31811,0.5125,0.25
31812,0.1875,0.9
31813,0.3375,0.65
31814,0.275,0.425
31815,0.1875,0.45
31816,0.2625,0.775
31817,0.125,0.075
31818,0.5125,0.65
31819,0.0375,0.075
31820,0.175,0.2375
31821,0.05,0
31822,0.375,0.55
31823,0.3,0.525
31824,0.1375,0.9125
31825,0.3625,0.3
31826,0.0625,0.5375
31827,0.525,0.4
31828,0.2125,0.475
31829,0,0.0875
31830,0.275,0.4875
31831,0.1375,0.6125
31832,0.15,0.5875
31833,0.225,0.5
31834,0.1625,0.6125
31835,0.0125,0.2
31836,0.0375,0.0375
31837,0.6625,0.775
31838,0.2625,0.625
31839,0.1125,0.25
31840,0.0625,0.1125
31841,0,0.175
31842,0.0625,0.2125
31843,0.55,0.775
31844,0.2,0.925
31845,0.3875,0.6
31846,0.5875,0.9
31847,0.025,0.6
31848,0.175,0.2
31849,0.0875,0.1375
31850,0.0375,0.125
31851,0.05,0.175
31852,0.1875,0.225
31853,0.8,0.9125
31854,0.7625,0.9375
31855,0.8375,0.925
31856,0.0375,0.0875
31857,0.075,0.775
31858,0.0875,0.45
31859,0.375,0.6875
31860,0.3,0.5
31861,0.0375,0.15
31862,0.025,0.025
31863,0.2,0.7125
31864,0.1,0.4875
31865,0.075,0.65
31866,0.2,0.275
31867,0.2375,0.6125
31868,0.1,0.1375
31869,0.025,0.125
31870,0.0125,0.05
31871,0.525,0.9125
31872,0.1375,0.2625
31873,0.1875,0.2375
31874,0.2,0.1875
31875,0.2125,0.375
31876,0.0875,0.2
31877,0.125,0.1125
31878,0.1125,0.975
31879,0.1625,0.6
31880,0.05,0.1625
31881,0.5125,0.325
31882,0.025,0.225
31883,0.425,0.45
31884,0.05,0.0625
31885,0.2625,0.675
31886,0.0125,0.1375
31887,0.0875,0.1375
31888,0.05,0.2875
31889,0.1875,0.875
31890,0.275,0.25
31891,0,0.1
31892,0.225,0.7625
31893,0.225,0.75
31894,0.3375,0.7875
31895,0.05,0.1
31896,0.225,0.6875
31897,0.4,0.7875
31898,0.1125,0.1875
31899,0.4875,0.7875
31900,0.275,0.275
31901,0.1875,0.325
31902,0.075,0.275
31903,0.3,0.4375
31904,0.0125,0.1125
31905,0.0375,0.1
31906,0.075,0.1625
31907,0.1125,0.5
31908,0,0.0375
31909,0.125,0.4
31910,0,0.7375
31911,0.0375,0.95
31912,0.25,0.5625
31913,0.1125,0.4875
31914,0.2,0.7875
31915,0.1375,0.8375
31916,0.0375,0.75
31917,0.35,0.275
31918,0.2875,0.8875
31919,0.4875,0.525
31920,0.0125,0.8875
31921,0.1375,0.4625
31922,0.0125,0.1
31923,0.05,0.175
31924,0.225,0.275
31925,0.1875,0.775
31926,0.025,0.0625
31927,0.3,0.375
31928,0.2125,0.825
31929,0.15,0.3875
31930,0.2,0.4125
31931,0.175,0.925
31932,0.0625,0.25
31933,0.475,0.225
31934,0.1,0.225
31935,0.5,0.975
31936,0.1,0.3375
31937,0.2125,0.4125
31938,0.575,0.6125
31939,0.05,0.0875
31940,0.125,0.1375
31941,0.05,0.4875
31942,0.0125,0.0625
31943,0.1,0.1875
31944,0.1,0.7125
31945,0.225,0.325
31946,0.175,0.3
31947,0.0875,0.1375
31948,0.125,0.8375
31949,0.0375,0.15
31950,0.025,0.0875
31951,0.25,0.3125
31952,0.05,0.2875
31953,0.0125,0.2375
31954,0.3875,0.775
31955,0.0375,0.2125
31956,0.1,0.1875
31957,0.2375,0.725
31958,0.075,0.025
31959,0.0625,0.2
31960,0.1875,0.325
31961,0.0125,0.0625
31962,0.0625,0.2375
31963,0.7,0.8125
31964,0.0125,0.0375
31965,0.075,0.925
31966,0.1875,0.2125
31967,0.0375,0.1375
31968,0.4625,0.3125
31969,0.2875,0.6125
31970,0.4,0.4625
31971,0.0875,0.525
31972,0.0875,0.3125
31973,0.0625,0.175
31974,0.05,0.0625
31975,0.0125,0.05
31976,0.125,0.2125
31977,0.025,0.025
31978,0.1875,0.5375
31979,0.1,0.1125
31980,0.2,0.7625
31981,0.2875,0.4625
31982,0.025,0.1375
31983,0.5,0.5125
31984,0.0125,0.0125
31985,0.0875,0.0875
31986,0.3875,0.775
31987,0.1625,0.425
31988,0.4,0.7
31989,0.2625,0.85
31990,0.025,0.95
31991,0.2875,0.6
31992,0.175,0.1875
31993,0.525,0.4625
31994,0.15,0.2625
31995,0.4875,0.575
31996,0.2,0.2625
31997,0.1,0.8625
31998,0.025,0.25
31999,0,0.0625
32000,0.425,0.6625
32001,0.1875,0.6625
32002,0.4625,0.65
32003,0.0875,0.4375
32004,0.3625,0.6125
32005,0.025,0.0875
32006,0.2,0.675
32007,0.5625,0.9125
32008,0.0125,0.1125
32009,0.025,0.1125
32010,0.1875,0.4375
32011,0.0875,0.925
32012,0.15,0.75
32013,0.425,0.7375
32014,0.125,0.3625
32015,0.1625,0.3125
32016,0.4125,0.675
32017,0.0875,0.1
32018,0.125,0.1
32019,0.4,0.475
32020,0.45,0.5625
32021,0.025,0.15
32022,0.2,0.5625
32023,0.0625,0.8125
32024,0.2625,0.425
32025,0.3,0.4
32026,0.2,0.4625
32027,0.075,0.9
32028,0.6625,0.7875
32029,0.0875,0.1
32030,0.2875,0.3375
32031,0.0375,0.0375
32032,0.4875,0.3625
32033,0.025,0.0875
32034,0.15,0.4875
32035,0.025,0.0375
32036,0.2,0.7875
32037,0.1625,0.85
32038,0.325,0.7
32039,0.425,0.275
32040,0.175,0.85
32041,0.7625,1
32042,0.075,0.5625
32043,0.45,0.5625
32044,0,0.2
32045,0.15,0.925
32046,0.2375,0.4
32047,0.825,0.8
32048,0.175,0.525
32049,0,0.125
32050,0.325,0.6625
32051,0.075,0.75
32052,0.625,0.675
32053,0.05,0.1125
32054,0.2125,0.325
32055,0.1125,0.325
32056,0.1,0.3875
32057,0.0125,0.0625
32058,0.025,0.125
32059,0.1125,0.5875
32060,0.075,0.75
32061,0.2,0.125
32062,0.0875,0.1125
32063,0.0875,0.7125
32064,0.0875,0.3
32065,0.075,0.25
32066,0.05,0.175
32067,0.0125,0.075
32068,0.0125,0.2625
32069,0.5,0.875
32070,0.7,0.825
32071,0.45,0.775
32072,0.5375,0.85
32073,0,0.05
32074,0.025,0.4625
32075,0.0375,0.1375
32076,0.0125,0.725
32077,0.1875,0.4
32078,0.0125,0.0625
32079,0.075,0.1
32080,0.0375,0.0375
32081,0.5375,0.7375
32082,0,0.0625
32083,0.1125,0.0625
32084,0.025,0.475
32085,0.125,0.7875
32086,0.6625,0.9125
32087,0.175,0.9125
32088,0.05,0.6625
32089,0.325,0.875
32090,0.025,0.525
32091,0.2875,0.2875
32092,0.2,0.225
32093,0.025,0.1
32094,0.1875,0.3125
32095,0.6125,0.8
32096,0.075,0.7625
32097,0.25,0.375
32098,0.0875,0.2
32099,0.2125,0.3625
32100,0.05,0.2375
32101,0.575,0.65
32102,0.0375,0.25
32103,0.225,0.6
32104,0.0125,0.375
32105,0.15,0.725
32106,0.3,0.475
32107,0.15,0.2875
32108,0.2,0.2625
32109,0.0625,0.2
32110,0,0.225
32111,0.2625,0.3125
32112,0.5875,0.5875
32113,0.1375,0.4375
32114,0.4875,0.55
32115,0.0375,0.075
32116,0.0375,0.05
32117,0.725,0.8625
32118,0.075,0.525
32119,0.325,0.675
32120,0.4125,0.7375
32121,0.55,0.7375
32122,0.125,0.725
32123,0.0625,0.45
32124,0.0625,0.8875
32125,0.0375,0.05
32126,0.5375,0.9
32127,0.2375,0.3125
32128,0.3625,0.575
32129,0.125,0.175
32130,0.525,0.4875
32131,0.9125,0.9375
32132,0.0375,0.9
32133,0,0.025
32134,0.1,0.85
32135,0.0875,0.45
32136,0.0875,0.1875
32137,0.3,0.7875
32138,0.175,0.65
32139,0.0375,0.1625
32140,0.4625,0.25
32141,0.0625,0.15
32142,0.1875,0.775
32143,0.05,0.3375
32144,0.325,0.4
32145,0.175,0.325
32146,0.125,0.0625
32147,0.1125,0.2125
32148,0.5375,0.875
32149,0.0375,0.4
32150,0.1,0.7625
32151,0.05,0.0875
32152,0.1,0.8
32153,0.225,0.5
32154,0.025,0.0875
32155,0.0375,0.5375
32156,0.0375,0.05
32157,0.0125,0.0875
32158,0.1,0.8375
32159,0.725,0.7875
32160,0.3,0.2625
32161,0.425,0.1625
32162,0.025,0.25
32163,0.05,0.35
32164,0.1375,0.1375
32165,0.375,0.6
32166,0.2625,0.2375
32167,0.05,0.4375
32168,0.0875,0.1875
32169,0.0875,0.35
32170,0.45,0.75
32171,0.075,0.6
32172,0.7,0.95
32173,0.2375,0.4125
32174,0.0875,0.2
32175,0.325,0.9125
32176,0.675,0.825
32177,0.15,0.375
32178,0.0375,0.0875
32179,0.125,0.5125
32180,0.1,0.35
32181,0.275,0.3
32182,0.1375,0.225
32183,0.425,0.95
32184,0.0625,0.275
32185,0.325,0.4
32186,0.1625,0.3125
32187,0.3,0.6375
32188,0.375,0.4
32189,0.3875,0.7375
32190,0.1125,0.6125
32191,0.05,0.2
32192,0.1125,0.3625
32193,0.075,0.4125
32194,0.0125,0.025
32195,0.1875,0.2375
32196,0.475,0.4
32197,0.025,0.0375
32198,0.3875,0.725
32199,0.4875,0.9125
32200,0.125,0.2125
32201,0.2125,0.175
32202,0.075,0.9
32203,0.2,0.8375
32204,0.2,0.65
32205,0.2375,0.8375
32206,0.125,0.9
32207,0.6875,0.8625
32208,0.1375,0.3625
32209,0.0125,0.2875
32210,0.1375,0.7
32211,0.075,0.125
32212,0.0125,0.2625
32213,0.0625,0.1
32214,0.0375,0.1125
32215,0.3625,0.55
32216,0.7125,0.825
32217,0.125,0.2375
32218,0.2375,0.675
32219,0.0375,0.1375
32220,0.6375,0.65
32221,0.2375,0.675
32222,0.1,0.125
32223,0.4625,0.825
32224,0.45,0.6875
32225,0.25,0.4625
32226,0.275,0.825
32227,0.1125,0.3875
32228,0.6375,0.6
32229,0.1,0.45
32230,0.025,0.125
32231,0.3375,0.75
32232,0.3125,0.725
32233,0.1125,0.5375
32234,0.075,0.7
32235,0.3125,0.775
32236,0.125,0.9875
32237,0.8875,0.9625
32238,0.0625,0.075
32239,0.0125,0
32240,0.05,0.3125
32241,0.6875,0.6875
32242,0.175,0.35
32243,0.1375,0.25
32244,0.05,0.0875
32245,0.175,0.6375
32246,0.4,0.65
32247,0.0875,0.65
32248,0.4125,0.6
32249,0.1375,0.3
32250,0.1,0.375
32251,0.3125,0.2625
32252,0.4,0.55
32253,0.1375,0.2
32254,0.0375,0.1
32255,0.175,0.425
32256,0.2875,0.4875
32257,0.15,0.55
32258,0.0125,0.1875
32259,0.1,0.6625
32260,0.1375,0.3
32261,0.225,0.425
32262,0.0625,0.1875
32263,0.2125,0.5125
32264,0.1,0.275
32265,0.35,0.625
32266,0.0875,0.375
32267,0.0625,0.15
32268,0.075,0.15
32269,0.3625,0.6125
32270,0.575,0.7
32271,0.3125,0.875
32272,0.0625,0.375
32273,0.1375,0.4
32274,0.3125,0.725
32275,0.0375,0.7
32276,0.375,0.1875
32277,0.1875,0.3
32278,0.0375,0.4375
32279,0.0625,0.025
32280,0.2125,0.0875
32281,0.8125,0.925
32282,0.1,0.1875
32283,0.0875,0.775
32284,0.575,0.85
32285,0.2125,0.3875
32286,0.3125,0.4875
32287,0.1,0.5625
32288,0.2,0.625
32289,0.45,0.825
32290,0.025,0.0625
32291,0.075,0.4
32292,0.15,0.2875
32293,0.5875,0.825
32294,0.35,0.6
32295,0.0875,0.35
32296,0.15,0.7
32297,0.2625,0.8375
32298,0.0125,0.0125
32299,0.075,0.325
32300,0,0.0625
32301,0.1875,0.375
32302,0.0625,0.125
32303,0.2875,0.4125
32304,0.0375,0.325
32305,0.1375,0.3875
32306,0.3375,0.6375
32307,0.0625,0.175
32308,0.5,0.7875
32309,0.2625,0.575
32310,0.3125,0.6875
32311,0.1125,0.1875
32312,0.375,0.5125
32313,0.1,0.3125
32314,0.1375,0.4625
32315,0.0125,0.325
32316,0.075,0.9125
32317,0.4125,0.2375
32318,0.0875,0.55
32319,0.1875,0.9375
32320,0,0.0625
32321,0.1375,0.4
32322,0.175,0.1875
32323,0.6625,0.7
32324,0.3,0.7375
32325,0.225,0.3125
32326,0.4,0.3
32327,0.025,0.2
32328,0.0125,0.2
32329,0.0625,0.6625
32330,0.1375,0.675
32331,0.275,0.65
32332,0.0375,0.1375
32333,0.0375,0.05
32334,0.2375,0.325
32335,0.05,0.0875
32336,0.0375,0.225
32337,0.175,0.1875
32338,0.225,0.5875
32339,0.25,0.525
32340,0.55,0.6
32341,0.425,0.625
32342,0.0375,0.4625
32343,0.6375,0.9375
32344,0.5625,0.8875
32345,0.05,0.2625
32346,0.0875,0.025
32347,0.125,0.4375
32348,0.1,0.8125
32349,0.325,0.575
32350,0.1125,0.625
32351,0.5375,0.6375
32352,0.0125,0.075
32353,0.0875,0.2125
32354,0.3375,0.4125
32355,0.1875,0.6625
32356,0.0875,0.5125
32357,0.375,0.55
32358,0.3,0.85
32359,0.5,0.75
32360,0.275,0.7875
32361,0.0875,0.7
32362,0.0875,0.4375
32363,0.1,0.7625
32364,0.175,0.175
32365,0.0375,0.3375
32366,0.175,0.3125
32367,0.1625,0.9125
32368,0.0625,0.7375
32369,0.1875,0.6
32370,0.0875,0.4625
32371,0.1625,0.3875
32372,0.05,0.1
32373,0.1625,0.4375
32374,0.05,0.1875
32375,0.125,0.6375
32376,0.125,0.225
32377,0.1125,0.5875
32378,0.1,0.525
32379,0.2125,0.5625
32380,0.125,0.6375
32381,0.0375,0.4125
32382,0.225,0.35
32383,0.1875,0.7375
32384,0.1,0.3375
32385,0.025,0.15
32386,0.1,0.45
32387,0.375,0.4875
32388,0.0625,0.125
32389,0.075,0.1375
32390,0.0875,0.575
32391,0.1875,0.7
32392,0.1125,0.6125
32393,0.6375,0.775
32394,0.05,0.1875
32395,0.3,0.875
32396,0.025,0.1375
32397,0.1625,0.3875
32398,0.2,0.3625
32399,0.35,0.725
32400,0.5875,0.575
32401,0.1875,0.7375
32402,0,0.175
32403,0.05,0.8
32404,0.025,0.1375
32405,0.275,0.85
32406,0.3375,0.3625
32407,0.075,0.175
32408,0.075,0.6875
32409,0.0375,0.6625
32410,0.25,0.65
32411,0.2,0.1375
32412,0,0.0625
32413,0.125,0.3375
32414,0.15,0.8875
32415,0.0375,0.225
32416,0.525,0.7625
32417,0.1125,0.825
32418,0.075,0.1625
32419,0.125,0.2
32420,0.3625,0.425
32421,0.0375,0.25
32422,0.0875,0.1
32423,0.1,0.7125
32424,0.325,0.4
32425,0.5875,0.5625
32426,0.125,0.1875
32427,0.2625,0.3125
32428,0.225,0.3375
32429,0.4375,0.7
32430,0.0875,0.1625
32431,0.8125,0.9375
32432,0.1,0.2
32433,0.4375,0.3125
32434,0.2875,0.525
32435,0.2875,0.8875
32436,0.1,0.5125
32437,0.0625,0.1875
32438,0.0375,0.1125
32439,0.1875,0.8
32440,0.1625,0.3625
32441,0.4125,0.725
32442,0.0375,0.55
32443,0.025,0.6625
32444,0.7125,0.7875
32445,0.0875,0.125
32446,0.525,0.875
32447,0.05,0.175
32448,0.15,0.425
32449,0,0.075
32450,0.525,0.6625
32451,0.0625,0.2875
32452,0.05,0.2
32453,0.425,0.275
32454,0.2875,0.4875
32455,0.225,0.325
32456,0.0375,0.2625
32457,0.1125,0.45
32458,0.1375,0.2625
32459,0.0375,0.3
32460,0.0125,0.85
32461,0.0125,0.0625
32462,0.0875,0.825
32463,0.5375,0.8
32464,0.25,0.7125
32465,0.05,0.8
32466,0.0625,0.2625
32467,0.0375,0.075
32468,0.0375,0.125
32469,0.1125,0.7
32470,0.0625,0.4125
32471,0.075,0.3375
32472,0.0875,0.35
32473,0.05,0.15
32474,0.075,0.1375
32475,0.2375,0.95
32476,0.075,0.225
32477,0,0.15
32478,0.1,0.6875
32479,0.0625,0.475
32480,0.15,0.25
32481,0.175,0.25
32482,0.1125,0.75
32483,0.225,0.575
32484,0.3875,0.8875
32485,0.075,0.1625
32486,0.1,0.2125
32487,0.3375,0.4
32488,0.1875,0.45
32489,0.175,0.575
32490,0.225,0.8875
32491,0.65,0.8625
32492,0.3125,0.55
32493,0,0.05
32494,0.1625,0.9625
32495,0.5375,0.7
32496,0.025,0.175
32497,0.1625,0.275
32498,0.4625,0.725
32499,0.05,0.0625
32500,0.0375,0.1125
32501,0.675,0.9125
32502,0.65,0.5875
32503,0.075,0.3
32504,0.45,0.6125
32505,0.025,0.7875
32506,0.5625,0.7375
32507,0.0375,0.1375
32508,0.35,0.6625
32509,0.0375,0.6
32510,0.4125,0.9625
32511,0.3125,0.4625
32512,0.125,0.4
32513,0.5125,0.4875
32514,0.1125,0.35
32515,0.3625,0.25
32516,0.325,0.7625
32517,0.0875,0.175
32518,0.3625,0.5875
32519,0.1625,0.875
32520,0.0125,0.1125
32521,0.025,0.0625
32522,0.1375,0.2
32523,0.1,0.6625
32524,0.4375,0.425
32525,0.5,0.7375
32526,0.0875,0.2
32527,0.45,0.5625
32528,0.3,0.875
32529,0.0625,0.725
32530,0.375,0.7125
32531,0.025,0.2
32532,0.0875,0.1875
32533,0.7125,0.85
32534,0.6625,0.625
32535,0.1,0.2125
32536,0.2875,0.2125
32537,0.65,0.7625
32538,0.2125,0.25
32539,0.1375,0.1375
32540,0.075,0.375
32541,0.1125,0.25
32542,0.2375,0.6375
32543,0.1875,0.7
32544,0.0375,0.1875
32545,0.5,0.95
32546,0.4375,0.225
32547,0.2375,0.7375
32548,0,0.3
32549,0.075,0.15
32550,0.2375,0.875
32551,0.025,0.0625
32552,0.4125,0.825
32553,0.1,0.3375
32554,0.325,0.8
32555,0.125,0.6125
32556,0.375,0.575
32557,0.0125,0.0875
32558,0.225,0.375
32559,0.05,0.625
32560,0.6,0.6625
32561,0.1125,0.225
32562,0.0875,0.1375
32563,0.55,0.6375
32564,0.4375,0.8625
32565,0.075,0.4625
32566,0.0875,0.725
32567,0.3125,0.65
32568,0.1875,0.4125
32569,0.3,0.8625
32570,0.025,0.3125
32571,0.5125,0.6625
32572,0.0625,0.9625
32573,0.0125,0.0625
32574,0.125,0.8625
32575,0.125,0.2375
32576,0.2375,0.775
32577,0.0125,0.075
32578,0.2375,0.6625
32579,0.6,0.875
32580,0.4125,0.55
32581,0.125,0.7
32582,0.0625,0.975
32583,0.15,0.625
32584,0.625,0.775
32585,0.1875,0.275
32586,0.1375,0.45
32587,0.2125,0.85
32588,0.0625,0.1875
32589,0.0125,0.225
32590,0.1,0.2
32591,0.0375,0.9625
32592,0.5375,0.4875
32593,0.05,0.675
32594,0.0875,0.4375
32595,0.0625,0.4375
32596,0.2625,0.2
32597,0.0875,0.8125
32598,0.1375,0.475
32599,0.075,0.1625
32600,0.25,0.475
32601,0.1125,0.5625
32602,0.55,0.925
32603,0,0.075
32604,0.0625,0.125
32605,0.2,0.25
32606,0.05,0.6
32607,0.275,0.5125
32608,0.0375,0.3125
32609,0.275,0.8375
32610,0.6625,0.925
32611,0.5625,0.675
32612,0.1,0.7125
32613,0.075,0.2375
32614,0.0875,0.2875
32615,0.1375,1
32616,0.1125,0.8625
32617,0.175,0.9
32618,0.375,0.3875
32619,0.0375,0.1875
32620,0.45,0.8625
32621,0.1625,0.5
32622,0.0125,0.1625
32623,0.125,0.2375
32624,0.375,0.5375
32625,0.3,0.5625
32626,0.0875,0.6875
32627,0.0375,0.0875
32628,0.625,0.875
32629,0.0375,0.1375
32630,0.25,0.725
32631,0.175,0.9
32632,0.0125,0.1375
32633,0.7375,0.7125
32634,0.05,0.3
32635,0.225,0.4375
32636,0.2375,0.275
32637,0.2,0.2625
32638,0.3625,0.8
32639,0.15,0.375
32640,0.025,0.9
32641,0.1,0.7875
32642,0.2375,0.55
32643,0.1375,0.8625
32644,0.5375,0.5875
32645,0.05,0.2875
32646,0.225,0.7125
32647,0.525,0.7125
32648,0.3125,0.5625
32649,0.075,0.775
32650,0.2125,0.5125
32651,0.3375,0.5
32652,0.625,0.5875
32653,0.225,0.7625
32654,0.1125,0.7
32655,0.1125,0.6125
32656,0.4625,0.6625
32657,0.2625,0.2
32658,0.025,0.2625
32659,0.2125,0.375
32660,0.0125,0.1375
32661,0.1625,0.7625
32662,0.0875,0.2375
32663,0.2375,0.8875
32664,0.125,0.1375
32665,0.1,0.9125
32666,0.175,0.55
32667,0.475,0.625
32668,0,0.0375
32669,0,0.7625
32670,0.375,0.4375
32671,0,0.175
32672,0.3,0.4625
32673,0.1375,0.35
32674,0.0375,0.3875
32675,0,0.0875
32676,0.2875,0.75
32677,0.025,0.825
32678,0.0625,0.2875
32679,0.0375,0.125
32680,0.05,0.1375
32681,0.05,0.375
32682,0.1875,0.8625
32683,0.2375,0.4625
32684,0.1,0.1
32685,0.1125,0.475
32686,0.0625,0.275
32687,0.175,0.525
32688,0.025,0.075
32689,0.8625,0.9375
32690,0.125,0.6
32691,0.1375,0.3125
32692,0.0375,0.2375
32693,0.125,0.3375
32694,0.1,0.35
32695,0.4625,0.7875
32696,0.3625,0.6625
32697,0.225,0.2625
32698,0.0625,0.625
32699,0.275,0.45
32700,0.1625,0.1625
32701,0.05,0.0125
32702,0.1125,0.5
32703,0.0125,0.0625
32704,0.175,0.4125
32705,0.2,0.2125
32706,0.0125,0.4125
32707,0.0875,0.4625
32708,0.025,0.3625
32709,0.1125,0.35
32710,0.1375,0.1625
32711,0.1375,0.775
32712,0.1875,0.5875
32713,0.0625,0.125
32714,0.0625,0.7125
32715,0.0875,0.5125
32716,0.0375,0.1
32717,0.075,0.5375
32718,0.0375,0.1
32719,0.0125,0.075
32720,0.0375,0.9375
32721,0.1625,0.65
32722,0.2,0.325
32723,0.1,0.1
32724,0.4625,0.1
32725,0.4125,0.675
32726,0.175,0.6625
32727,0.2875,0.5375
32728,0.0125,0.2125
32729,0.075,0.2
32730,0.0125,0.0375
32731,0.675,0.975
32732,0.2125,0.7125
32733,0.2375,0.425
32734,0.075,0.1
32735,0.05,0.2375
32736,0.025,0.125
32737,0.0875,0.4
32738,0.025,0.1125
32739,0.0125,0.0875
32740,0.05,0.9125
32741,0.05,0.175
32742,0.2125,0.8125
32743,0.025,0.1
32744,0.3,0.675
32745,0.275,0.4875
32746,0.35,0.375
32747,0.0625,0.325
32748,0.225,0.725
32749,0.125,0.35
32750,0.575,0.8625
32751,0.05,0.9375
